oracle_id,elo,mainboard,pickrate,picks,mainboards,name,mana_cost,type_line,oracle_text,set_name,rarity,colors,power,toughness,loyalty,flavor_text,artist,illustration_id
900ca697-ad38-4b2b-bc74-2ff7eb6ea951,1340,1.0,0.1397849462365591,13,4,"Emrakul, the Aeons Torn",{15},Legendary Creature — Eldrazi,"This spell can't be countered.
When you cast this spell, take an extra turn after this one.
Flying, protection from spells that are one or more colors, annihilator 6
When Emrakul, the Aeons Torn is put into a graveyard from anywhere, its owner shuffles their graveyard into their library.",Magic Online Promos,mythic,,15,15,,,Kev Walker,71ea333a-92f0-4405-8057-678e531083c4
8a3ad2ef-8bcb-40c0-85de-f03328c2b644,1144,0.2727272727272727,0.1553398058252427,48,3,Springheart Nantuko,{1}{G},Enchantment Creature — Insect Monk,"Bestow {1}{G}
Enchanted creature gets +1/+1.
Landfall — Whenever a land you control enters, you may pay {1}{G} if Springheart Nantuko is attached to a creature you control. If you do, create a token that's a copy of that creature. If you didn't create a token this way, create a 1/1 green Insect creature token.",Modern Horizons 3 Promos,rare,G,1,1,,,Valera Lutfullina,12a84ea9-c11a-4a8a-8a9c-ab3e62443e19
b76d1ae6-ad1d-4bac-b4c3-2e03e0e84d9b,1002,0.0,0.0393700787401574,5,0,Bayou,,Land — Swamp Forest,({T}: Add {B} or {G}.),30th Anniversary Edition,rare,,,,,,Jesper Myrfors,8cb160a9-900b-420e-bce8-3a62f689d2c8
f9db72dc-9a5b-48a4-a86e-7464d9a2166a,1134,1.0,0.1111111111111111,16,3,Abrade,{1}{R},Instant,"Choose one —
• Abrade deals 3 damage to target creature.
• Destroy target artifact.",The List,common,R,,,,"The desert is a voracious beast, devouring both flesh and stone.",Jonas De Ro,e8fe1220-5413-4c41-92e3-9e32275c7bd5
bbfb3e4a-b389-4391-8141-13b68c0ef2e0,1658,1.0,0.2105263157894736,24,9,Memory Lapse,{1}{U},Instant,"Counter target spell. If that spell is countered this way, put it on top of its owner's library instead of into that player's graveyard.",Strixhaven Mystical Archive,rare,U,,,,"""Where do our forgotten thoughts go? I knew once, but I can't remember.""
—Director Taiva, journal entry",Kristina Collantes,b7de5431-2aa7-4cc6-9def-aeb69791eca1
2cce7250-f8f9-4c0a-87b1-ba3c5b8ed6b3,962,0.4,0.1319444444444444,19,2,Paradoxical Outcome,{3}{U},Instant,"Return any number of target nonland, nontoken permanents you control to their owners' hands. Draw a card for each card returned to your hand this way.",Mystery Booster 2,rare,U,,,,The results of Rashmi's experimentation forced her to consider the possibility that multitudinous realities existed beyond her own.,Nils Hamm,287c3825-57c0-487d-9a55-a2cce8b1192c
92eed395-62ca-4293-882b-8565c40daab5,1412,0.0,0.0869565217391304,8,0,Sylvan Library,{1}{G},Enchantment,"At the beginning of your draw step, you may draw two additional cards. If you do, choose two cards in your hand drawn this turn. For each of those cards, pay 4 life or put the card on top of your library.",Dominaria Remastered,mythic,G,,,,,Mark Poole,1178b9ed-0018-4989-b312-20e2c8e9ca8e
8d11aa49-d4cd-48b1-aa0f-8548fa733416,958,0.0,0.0609756097560975,10,0,"Kinnan, Bonder Prodigy",{G}{U},Legendary Creature — Human Druid,"Whenever you tap a nonland permanent for mana, add one mana of any type that permanent produced.
{5}{G}{U}: Look at the top five cards of your library. You may put a non-Human creature card from among them onto the battlefield. Put the rest on the bottom of your library in a random order.",The List,mythic,"G,U",2,2,,,Jason Rainville,1c55eeb0-e563-463f-8160-15d8d78a7f36
3015882b-4897-4d2c-8e33-6731c85a0d03,1414,0.375,0.1241379310344827,18,3,"Rofellos, Llanowar Emissary",{G}{G},Legendary Creature — Elf Druid,{T}: Add {G} for each Forest you control.,Vintage Masters,rare,G,2,1,,,Michael Sutfin,b1b260f6-4ccb-4291-9eda-7c9a8668ed6c
699b192c-f3f2-4ac5-9ca9-e35bcf08ad8a,892,1.0,0.0592592592592592,8,1,Necromancy,{2}{B},Enchantment,"You may cast Necromancy as though it had flash. If you cast it any time a sorcery couldn't have been cast, the controller of the permanent it becomes sacrifices it at the beginning of the next cleanup step.
When Necromancy enters, if it's on the battlefield, it becomes an Aura with ""enchant creature put onto the battlefield with Necromancy."" Put target creature card from a graveyard onto the battlefield under your control and attach Necromancy to it. When Necromancy leaves the battlefield, that creature's controller sacrifices it.",Murders at Karlov Manor Commander,uncommon,B,,,,,Bastien L. Deharme,6ee684c9-6efa-4b90-8b7e-a104ae628639
78f9c223-9982-4282-a496-a6f892f0a5bf,904,0.0,0.0,0,0,Mind Twist,{X}{B},Sorcery,Target player discards X cards at random.,Mystery Booster 2,rare,B,,,,,John Di Giovanni,76da9889-e854-45f9-9e5a-4f84c34701af
b83a3ba0-249e-4c39-bbf0-cb005413f7d2,1172,0.875,0.1265822784810126,20,7,Show and Tell,{2}{U},Sorcery,"Each player may put an artifact, creature, enchantment, or land card from their hand onto the battlefield.",Mystery Booster 2,mythic,U,,,,"At the academy, ""show and tell"" too often becomes ""run and hide.""",Zack Stella,0f2d7b0e-7277-403d-bce7-427fe270c2c8
16052b52-ade1-406f-a06b-ce7ea607fb63,1194,1.0,0.0714285714285714,9,4,Stomping Ground,,Land — Mountain Forest,"({T}: Add {R} or {G}.)
As Stomping Ground enters, you may pay 2 life. If you don't, it enters tapped.",Ravnica: Clue Edition,rare,,,,,,Leon Tukker,5fa81984-d3f5-4703-adb0-9f349494ab48
2bb2eda7-3b38-4c56-870f-c3218a1056f5,1548,1.0,0.1489361702127659,14,3,Snapcaster Mage,{1}{U},Creature — Human Wizard,"Flash
When Snapcaster Mage enters, target instant or sorcery card in your graveyard gains flashback until end of turn. The flashback cost is equal to its mana cost. (You may cast that card from your graveyard for its flashback cost. Then exile it.)",Secret Lair Drop,mythic,U,2,1,,Miku would never deny her fans at least one promised encore.,Raita Kazama,3a42c514-d4ac-454f-89c0-51070f25ac5c
f8e17f4f-080d-4bba-bd05-ca27e94ccecc,1218,0.3333333333333333,0.1123595505617977,20,3,Terror of the Peaks,{3}{R}{R},Creature — Dragon,"Flying
Spells your opponents cast that target Terror of the Peaks cost an additional 3 life to cast.
Whenever another creature you control enters, Terror of the Peaks deals damage equal to that creature's power to any target.",Outlaws of Thunder Junction Promos,mythic,R,5,4,,,Joshua Raphael,dcc8fa99-f457-474c-af23-d254c70fa8d1
27e0948b-9916-473b-8d8c-a51bdfbc7457,1794,1.0,0.2621359223300971,27,2,Underworld Breach,{1}{R},Enchantment,"Each nonland card in your graveyard has escape. The escape cost is equal to the card's mana cost plus exile three other cards from your graveyard. (You may cast cards from your graveyard for their escape cost.)
At the beginning of the end step, sacrifice Underworld Breach.",Mystery Booster 2,rare,R,,,,,Lie Setiawan,096145fa-4695-428e-8ba1-7b6465acfae6
060209fa-4b7d-4e08-bf8b-8759bba5641b,1344,1.0,0.1363636363636363,15,3,"Karn, Scion of Urza",{4},Legendary Planeswalker — Karn,"+1: Reveal the top two cards of your library. An opponent chooses one of them. Put that card into your hand and exile the other with a silver counter on it.
−1: Put a card you own with a silver counter on it from exile into your hand.
−2: Create a 0/0 colorless Construct artifact creature token with ""This creature gets +1/+1 for each artifact you control.""",Secret Lair Drop,mythic,,,,5,,Uta Natsume,b0a2657c-821e-48a3-a960-3fddc9e6a024
f5896356-5744-4f7e-a4e5-1cc36dde5958,1350,0.9411764705882352,0.1638418079096045,29,16,Jetmir's Garden,,Land — Mountain Forest Plains,"({T}: Add {R}, {G}, or {W}.)
Jetmir's Garden enters tapped.
Cycling {3} ({3}, Discard this card: Draw a card.)",The List,rare,,,,,"The parklike Cabaretti grounds offer rest, food, and the perfect place to shake off a tail.",Kasia 'Kafis' Zielińska,d8977623-189a-4754-97e0-de4d6dbe44bf
22a78443-db21-4656-b38a-e3e3186fd94b,912,0.0,0.0517241379310344,6,0,Collective Brutality,{1}{B},Sorcery,"Escalate—Discard a card. (Pay this cost for each mode chosen beyond the first.)
Choose one or more —
• Target opponent reveals their hand. You choose an instant or sorcery card from it. That player discards that card.
• Target creature gets -2/-2 until end of turn.
• Target opponent loses 2 life and you gain 2 life.",Shadows over Innistrad Remastered,rare,B,,,,,Johann Bodin,48d37aad-95a0-4b75-9d80-f33469e2fb4a
05e6b243-48a6-4a42-bc5f-413441de9c33,1474,1.0,0.1751412429378531,31,9,"Elspeth, Sun's Champion",{4}{W}{W},Legendary Planeswalker — Elspeth,"+1: Create three 1/1 white Soldier creature tokens.
−3: Destroy all creatures with power 4 or greater.
−7: You get an emblem with ""Creatures you control get +2/+2 and have flying.""",Bloomburrow Commander,mythic,W,,,4,,Leonardo Santanna,168300ff-b92f-4a51-9b58-e7860b86836e
de2440de-e948-4811-903c-0bbe376ff64d,1068,1.0,0.0714285714285714,5,1,Mox Opal,{0},Legendary Artifact,Metalcraft — {T}: Add one mana of any color. Activate only if you control three or more artifacts.,Secret Lair Drop,mythic,,,,,,Dan Frazier,f0b95d52-5b89-424e-b726-f38807790eb1
dd4cf149-2fae-40e5-b50b-639f6bcec65e,1176,0.1428571428571428,0.1117318435754189,20,1,Thousand-Year Storm,{4}{U}{R},Enchantment,"Whenever you cast an instant or sorcery spell, copy it for each other instant and sorcery spell you've cast before it this turn. You may choose new targets for the copies.",Magic Online Promos,rare,"R,U",,,,Cloudy with a chance of chaos.,Donato Giancola,57a2726c-37d5-4506-a4f6-4165f4d74d2c
3f3b2c10-21f8-4e13-be83-4ef3fa36e123,1524,1.0,0.1138211382113821,14,6,Elvish Mystic,{G},Creature — Elf Druid,{T}: Add {G}.,Secret Lair Drop,rare,G,1,1,,Both music and nature can blossom anywhere.,Ekaterina Burmak,5329ad31-5578-4d40-8684-9b98be402a8b
a044474a-cd72-4e9d-bd8d-a08f2de9cdc0,1436,0.5714285714285714,0.1888888888888888,17,4,Reanimate,{B},Sorcery,Put target creature card from a graveyard onto the battlefield under your control. You lose life equal to its mana value.,The List,uncommon,B,,,,"""You will learn to earn death.""
—Volrath",Robert Bliss,fc00f897-988b-4602-969a-c510804ec12a
393e5331-4456-4ba3-b410-bb630bb053db,980,1.0,0.0601092896174863,11,4,Knight of the Reliquary,{1}{G}{W},Creature — Human Knight,"Knight of the Reliquary gets +1/+1 for each land card in your graveyard.
{T}, Sacrifice a Forest or Plains: Search your library for a land card, put it onto the battlefield, then shuffle.",Time Spiral Remastered,special,"G,W",2,2,,,Michael Komarck,c50ccc82-f856-4fcb-b560-b20b39dea7e7
7d881c57-0bd9-4c57-aa4a-b10808b86143,1024,1.0,0.0808080808080808,8,3,Dimir Signet,{2},Artifact,"{1}, {T}: Add {U}{B}.",Ravnica: Clue Edition,common,,,,,"An emblem of a secret guild, the Dimir insignia is seen only by its own members—and the doomed.",Raoul Vitale,339c9ade-3ea9-41d2-b64e-89bf0bbcf89e
fc0707c7-d504-4ccf-a0d2-3eb6e26e7a57,1344,1.0,0.0933333333333333,7,3,Bloodstained Mire,,Land,"{T}, Pay 1 life, Sacrifice Bloodstained Mire: Search your library for a Swamp or Mountain card, put it onto the battlefield, then shuffle.",Modern Horizons 3 Promos,rare,,,,,A graveyard for conquerors and conquered alike.,Bruce Brenneise,f0eeb519-dabc-4f0f-9368-c9e36778a8d3
d85aa59b-c6aa-4b2f-885c-59d6e5e6e8b9,814,0.0,0.0601851851851851,13,0,"Braids, Cabal Minion",{2}{B}{B},Legendary Creature — Human Minion,"At the beginning of each player's upkeep, that player sacrifices an artifact, creature, or land.",Modern Horizons 2,rare,B,2,2,,"""Home is where you can find a decent graveyard and strangers can disappear without awkward questions.""",Eric Peterson,ac5cf45b-e5ac-4e6f-bc31-28003b5c0908
acee1d16-1651-4e2c-8138-cc6456c4ee71,1236,1.0,0.1395348837209302,18,5,"""Name Sticker"" Goblin",{2}{R},Creature — Goblin Guest,"When this creature enters from anywhere other than a graveyard or exile, if it's on the battlefield and you control 9 or fewer creatures named ""Name Sticker"" Goblin, roll a 20-sided die.
1-6 | Add {R}{R}{R}{R}.
7-14 | Add {R}{R}{R}{R}{R}.
15-20 | Add {R}{R}{R}{R}{R}{R}.",Unfinity,common,R,2,2,,The Astrotorium has never been a place for self-restraint.,Chuck Lukacs,dc9d1ea9-a6cb-47da-9203-ad0d9338a0c7
b01e698b-608a-4fc7-8073-b01d044743ec,860,0.0,0.0583941605839416,8,0,Thespian's Stage,,Land,"{T}: Add {C}.
{2}, {T}: Thespian's Stage becomes a copy of target land, except it has this ability.",Mystery Booster 2,rare,,,,,"Amid rumors of war, the third act of *The Absolution of the Guildpact* was quickly rewritten as a tragedy.",John Avon,48f6ea01-199a-42d7-a5f0-6a1e431c5e15
025939a0-424a-41bf-8fc9-2ef9ea5485f7,1268,0.6,0.0981595092024539,16,3,Fire Covenant,{1}{B}{R},Instant,"As an additional cost to cast this spell, pay X life.
Fire Covenant deals X damage divided as you choose among any number of target creatures.",Secret Lair Drop,rare,"B,R",,,,"""On a failed save, target creature becomes a pile of fine gray dust.""",Dan Mumford,5faecb2d-b874-40ab-8487-30ae12fb0bea
34f83b7a-45a7-40a8-abcb-31d7aae4cea1,1126,0.0,0.1009615384615384,21,0,Roiling Vortex,{1}{R},Enchantment,"At the beginning of each player's upkeep, Roiling Vortex deals 1 damage to them.
Whenever a player casts a spell, if no mana was spent to cast that spell, Roiling Vortex deals 5 damage to that player.
{R}: Your opponents can't gain life this turn.",Magic Online Promos,rare,R,,,,,Campbell White,96982055-33f0-459b-844b-cced3d160524
02598a35-1b11-4abe-89cd-fc44c8c36c15,1098,0.6,0.1202185792349726,22,6,"Winota, Joiner of Forces",{2}{R}{W},Legendary Creature — Human Warrior,"Whenever a non-Human creature you control attacks, look at the top six cards of your library. You may put a Human creature card from among them onto the battlefield tapped and attacking. It gains indestructible until end of turn. Put the rest of the cards on the bottom of your library in a random order.",Magic Online Promos,mythic,"R,W",4,4,,,Magali Villeneuve,135d6fd3-6a04-4b55-b066-f7e68fd20ecd
69e12b1f-0fd9-43a9-b3db-fe08290442c6,1044,0.125,0.1888888888888888,51,2,Invert Polarity,{U}{U}{R},Instant,"Choose target spell, then flip a coin. If you win the flip, gain control of that spell and you may choose new targets for it. If you lose the flip, counter that spell.",Modern Horizons 3 Promos,rare,"R,U",,,,"""Skreeg! I thought I told you to stop messing with... Oh, that worked. Good job, Skreeg.""
—Ral Zarek",Leonardo Santanna,2b99d94b-1b75-465a-8c6c-5bc6b9957d05
cc187110-1148-4090-bbb8-e205694a39f5,1466,1.0,0.1375,11,2,Counterspell,{U}{U},Instant,Counter target spell.,Mystery Booster 2,common,U,,,,"""Your attack has been rendered harmless. It is, however, quite pretty.""
—Saprazzan vizier",Gao Yan,7b31588e-1438-47e9-9a6b-97b433071a24
324824cb-f938-401c-b9b5-d8908b431ef0,1324,1.0,0.1160714285714285,13,3,Snuff Out,{3}{B},Instant,"If you control a Swamp, you may pay 4 life rather than pay this spell's mana cost.
Destroy target nonblack creature. It can't be regenerated.",Secret Lair Drop,rare,B,,,,"""On a failed save, target creature dies.""",Ed Repka,256f4569-9b02-4a4a-b3ae-ee301037dfc0
fdd46004-eaba-4024-8687-39b23dc6a58c,972,0.0,0.0737704918032786,9,0,Zagoth Triome,,Land — Swamp Forest Island,"({T}: Add {B}, {G}, or {U}.)
Zagoth Triome enters tapped.
Cycling {3} ({3}, Discard this card: Draw a card.)",Magic Online Promos,rare,,,,,,Robbie Trevino,7a411acc-c72e-40ce-9a9d-0e35548ed096
0355249a-8e4e-41db-9cea-1b901faffbe6,1192,0.0454545454545454,0.151624548736462,42,1,Witch Enchanter // Witch-Blessed Meadow,,Creature — Human Warlock // Land,,Modern Horizons 3,uncommon,,,,,,Tyler Walpole,
8fcf50cd-e6d0-4516-850f-d42ee75dcc3a,1378,1.0,0.1702127659574468,24,4,Expedition Map,{1},Artifact,"{2}, {T}, Sacrifice Expedition Map: Search your library for a land card, reveal it, put it into your hand, then shuffle.",Modern Horizons 3 Commander,common,,,,,"""I use maps to find out where explorers have already been. Then I go the other way.""
—Javad Nasrin, Ondu relic hunter",Franz Vohwinkel,031d068b-7591-47fd-87cc-4828324efc33
63c1ac21-e3d8-40c2-8c09-3f31c52992ef,812,0.0,0.0388888888888888,7,0,Vindicate,{1}{W}{B},Sorcery,Destroy target permanent.,The List,rare,"B,W",,,,,Brian Snõddy,23f2852f-f10e-45ae-baa2-262c1a511e64
2068185c-1b50-47d0-aa3f-bf505d199428,766,1.0,0.0157480314960629,2,1,Dark Confidant,{1}{B},Creature — Human Wizard,"At the beginning of your upkeep, reveal the top card of your library and put that card into your hand. You lose life equal to its mana value.",Ravnica Remastered,mythic,B,2,1,,"Greatness, at any cost.",Alex Brock,c3d2a55a-6216-498c-8e19-1bc1d870681a
158a6225-a246-4fd6-aa57-0df8067b4383,1162,0.0,0.1071428571428571,9,0,"Lutri, the Spellchaser",{1}{U/R}{U/R},Legendary Creature — Elemental Otter,"Companion — Each nonland card in your starting deck has a different name. (If this card is your chosen companion, you may put it into your hand from outside the game for {3} as a sorcery.)
Flash
When Lutri, the Spellchaser enters, if you cast it, copy target instant or sorcery spell you control. You may choose new targets for the copy.",Multiverse Legends,rare,"R,U",3,2,,,Justine Mara Andersen,dabee210-057f-4093-b5e0-de5a9f7d4fd1
112322ad-8f66-4cd4-98a1-f425d61a69ce,1264,1.0,0.0729166666666666,7,2,True-Name Nemesis,{1}{U}{U},Creature — Merfolk Rogue,"As True-Name Nemesis enters, choose a player.
True-Name Nemesis has protection from the chosen player.",The List,rare,U,3,1,,,Zack Stella,81ab9303-1b83-419d-8cb3-9aae44158e37
29737a60-3ebd-40d9-b935-c4f54b90d45d,1644,1.0,0.1775700934579439,19,8,Windswept Heath,,Land,"{T}, Pay 1 life, Sacrifice Windswept Heath: Search your library for a Forest or Plains card, put it onto the battlefield, then shuffle.",Modern Horizons 3 Promos,rare,,,,,"An underground paradise, bright and thriving beneath the surface of Ixalan.",Alexander Forssberg,36e2ec10-9387-4adb-973d-c45c3f09ac0c
1b704798-0c69-4c18-ac7e-42933ce90028,1292,1.0,0.075187969924812,10,7,Pest Infestation,{X}{X}{G},Sorcery,"Destroy up to X target artifacts and/or enchantments. Create twice X 1/1 black and green Pest creature tokens with ""When this creature dies, you gain 1 life.""",Breaking News,rare,G,,,,"Pest Problem Plagues Eatery—""Never Thought I'd Miss the Rats,"" Owner Laments",Michael Walsh,f41ae7ab-619d-4474-afb2-d12cd280e14e
caa02547-66e3-4e27-a2d3-5e94f3e7a069,958,1.0,0.0822784810126582,13,4,Thraben Inspector,{W},Creature — Human Soldier,"When Thraben Inspector enters, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card."")",Commander Masters,common,W,1,2,,"""If you've been at this as long as I have, nothing can surprise you. That's the hope, at least.""",Matt Stewart,6b3c5050-45a8-4c16-8064-e61838422424
3407eb6e-b74d-4159-a801-d7163937953c,1222,0.2608695652173913,0.1916932907348242,60,6,"Phlage, Titan of Fire's Fury",{1}{R}{W},Legendary Creature — Elder Giant,"When Phlage enters, sacrifice it unless it escaped.
Whenever Phlage enters or attacks, it deals 3 damage to any target and you gain 3 life.
Escape—{R}{R}{W}{W}, Exile five other cards from your graveyard. (You may cast this card from your graveyard for its escape cost.)",Modern Horizons 3 Promos,mythic,"R,W",6,6,,,Lucas Graciano,58dc4ed9-6535-486f-869a-e7fe4cb718d4
6591a589-deb4-462f-a4f1-f6261f3433c3,1188,0.4,0.1515151515151515,25,2,Exalted Flamer of Tzeentch,{2}{U}{R},Creature — Demon,"Sorcerous Inspiration — At the beginning of your upkeep, return an instant or sorcery card at random from your graveyard to your hand.
Fire of Tzeentch — Whenever you cast an instant or sorcery spell, Exalted Flamer of Tzeentch deals 1 damage to each opponent.","Warhammer 40,000 Commander",rare,"R,U",2,4,,,Alexey Kruglov,61652511-6b05-48c7-91a7-0290ad549291
bddf8f4a-3149-4dd6-a9e5-7747e7e45a1c,584,0.0,0.0228571428571428,4,0,Sylvan Safekeeper,{G},Creature — Human Wizard,Sacrifice a land: Target creature you control gains shroud until end of turn. (It can't be the target of spells or abilities.),Modern Horizons 3,rare,G,1,1,,"""He has been to the heart of the wood. Did you truly expect to wield power over him?""
—Oakhide druid",Magali Villeneuve,d381625f-5e21-4f6d-a9e2-0bebc11d9346
97652492-7906-4d79-983c-fa1dc1239eba,1150,0.0,0.1165644171779141,19,0,Sheoldred // The True Scriptures,,Legendary Creature — Phyrexian Praetor // Enchantment — Saga,,March of the Machine Promos,mythic,,,,,,Ryan Pancoast,
86ef6474-613f-41fb-931c-d4279b03ed99,1198,1.0,0.1204188481675392,23,4,Pyretic Ritual,{1}{R},Instant,Add {R}{R}{R}.,Secret Lair Drop,rare,R,,,,"""Sometimes, students, rite makes might.""
—Mother Luti",Svetlin Velinov,f323f10b-2f67-4570-bb33-a38e8680ca46
33d405ea-7a9a-4970-b70f-9c05d90dd6f0,1138,1.0,0.0647482014388489,9,3,Duress,{B},Sorcery,"Target opponent reveals their hand. You choose a noncreature, nonland card from it. That player discards that card.",Phyrexia: All Will Be One,common,B,,,,"""Give of yourself, for compleation awaits the cleansed.""
—Nokar, priest of Sheoldred",PINDURSKI,9ed41966-fe16-4a73-a30f-033019aa8cf8
0f41cefc-d6ff-4db7-ba35-502b7e081de1,1378,1.0,0.1633986928104575,25,8,"Venser, Shaper Savant",{2}{U}{U},Legendary Creature — Human Wizard,"Flash
When Venser, Shaper Savant enters, return target spell or permanent to its owner's hand.",The List,rare,U,2,2,,His marvels of artifice pale in comparison to the developing machinery of his mind.,Aleksi Briclot,9a93f94a-2a89-4a6b-bfb2-1f2cde034a21
68418069-f615-40ef-ae0d-764192acae00,1120,0.0,0.1067961165048543,22,0,"Krenko, Mob Boss",{2}{R}{R},Legendary Creature — Goblin Warrior,"{T}: Create X 1/1 red Goblin creature tokens, where X is the number of Goblins you control.",Ravnica Remastered,rare,R,3,3,,,Ai Nanahira,f1382503-9bec-4dd1-b297-17eda588612f
7fd7457a-388d-4cca-a7cf-86b4ea922037,924,0.1111111111111111,0.1418439716312056,40,1,Pyrogoyf,{3}{R},Creature — Lhurgoyf,"Pyrogoyf's power is equal to the number of card types among cards in all graveyards and its toughness is equal to that number plus 1.
Whenever Pyrogoyf or another Lhurgoyf creature you control enters, that creature deals damage equal to its power to any target.",Modern Horizons 3 Commander,rare,R,*,1+*,,,Xabi Gaztelua,c8f7f0af-473b-40f7-9d08-affd421399cd
4d6120d6-fcce-40bc-9fc6-e1f5beb6c728,1186,0.6923076923076923,0.0994764397905759,19,9,Embercleave,{4}{R}{R},Legendary Artifact — Equipment,"Flash
This spell costs {1} less to cast for each attacking creature you control.
When Embercleave enters, attach it to target creature you control.
Equipped creature gets +1/+1 and has double strike and trample.
Equip {3}",The List,mythic,R,,,,,Joe Slucher,58ea4d2d-2f14-4540-8b33-7704608320f8
1c747fe2-289e-492a-a846-aa77707e2dc3,1148,0.6666666666666666,0.0566037735849056,12,6,Abrupt Decay,{B}{G},Instant,"This spell can't be countered.
Destroy target nonland permanent with mana value 3 or less.",Mystery Booster 2,rare,"B,G",,,,The Izzet quickly suspended their policy of lifetime guarantees.,Svetlin Velinov,740f1a76-af24-416e-bd7a-1521a6b175d2
8a2e53f9-8100-488f-8504-b59e9bd1cc29,866,0.6,0.0755813953488372,13,3,Rite of Flame,{R},Sorcery,"Add {R}{R}, then add {R} for each card named Rite of Flame in each graveyard.",Mystery Booster 2,common,R,,,,"Deep beneath the ice, beneath the soil and the rock, Dominaria's fire still burned hot.",Dany Orizio,45de2acb-62e1-4261-ae4a-af5172d3a08b
ae7604bb-4818-45a3-960c-cf3d83f15964,1380,0.5714285714285714,0.2043010752688172,19,4,"Teferi, Time Raveler",{1}{W}{U},Legendary Planeswalker — Teferi,"Each opponent can cast spells only any time they could cast a sorcery.
+1: Until your next turn, you may cast sorcery spells as though they had flash.
−3: Return up to one target artifact, creature, or enchantment to its owner's hand. Draw a card.",Mystery Booster 2,rare,"U,W",,,4,,Chris Rallis,c7084f18-aa61-4027-bcab-04ba6bcecd9c
c7fa1dda-9312-4ec8-82cd-a1ba7bc33497,1540,1.0,0.1923076923076923,25,4,Raugrin Triome,,Land — Island Mountain Plains,"({T}: Add {U}, {R}, or {W}.)
Raugrin Triome enters tapped.
Cycling {3} ({3}, Discard this card: Draw a card.)",Magic Online Promos,rare,,,,,,Robbie Trevino,f39ac4e6-aff8-402a-9161-fa674339fff2
3e057471-e415-4105-9064-8236a0a5047d,1522,0.6,0.081967213114754,10,3,Flash,{1}{U},Instant,"You may put a creature card from your hand onto the battlefield. If you do, sacrifice it unless you pay its mana cost reduced by {2}.",Masters 25,rare,U,,,,No tactic transforms a battle like a well-timed carnivore.,Naomi Baker,851c0963-2343-45d0-b9ae-3b1fc1fbc442
0accfb04-bc8b-4cab-997a-2337ac42db8f,1434,0.7,0.1823529411764705,31,7,Parallax Wave,{2}{W}{W},Enchantment,"Fading 5 (This enchantment enters with five fade counters on it. At the beginning of your upkeep, remove a fade counter from it. If you can't, sacrifice it.)
Remove a fade counter from Parallax Wave: Exile target creature.
When Parallax Wave leaves the battlefield, each player returns to the battlefield all cards they own exiled with Parallax Wave.",The List,rare,W,,,,,Greg Staples,fb552595-ca42-4b93-9a07-395e0b674a6f
6587a463-a108-4854-b6d1-944e89b8c8a4,1476,1.0,0.1285714285714285,9,3,Wooded Foothills,,Land,"{T}, Pay 1 life, Sacrifice Wooded Foothills: Search your library for a Mountain or Forest card, put it onto the battlefield, then shuffle.",Modern Horizons 3 Promos,rare,,,,,Home and hunting ground for Kaldheim's fearsome trolls.,Chris Ostrowski,62282188-7ebd-4cd1-8796-1aa9c249befd
efc12fda-054b-466a-a863-06cf54878172,1510,1.0,0.1924882629107981,41,11,Oust,{W},Sorcery,Put target creature into its owner's library second from the top. Its controller gains 3 life.,Ravnica: Clue Edition,uncommon,W,,,,"""'Invincible' is just a word.""
—Gideon Jura",Mike Bierek,2d66e1d1-da93-440c-85e9-dc4eeec8ab98
a145ff8c-5812-4bcb-bd16-9839dc25121d,774,0.0,0.050314465408805,8,0,Storm-Kiln Artist,{3}{R},Creature — Dwarf Shaman,"Storm-Kiln Artist gets +1/+0 for each artifact you control.
Magecraft — Whenever you cast or copy an instant or sorcery spell, create a Treasure token.",Outlaws of Thunder Junction Commander,uncommon,R,2,2,,"A captured elemental makes for a potent, albeit unstable, power source.",Manuel Castañón,8afef49c-0124-482d-9394-0f776d05a086
299fc083-0834-4064-8344-f895aff68867,1080,1.0,0.09,9,5,Entomb,{B},Instant,"Search your library for a card, put that card into your graveyard, then shuffle.",Dominaria Remastered,rare,B,,,,"""Oh, don't worry about that one. I'm saving him for later.""
—Liliana Vess",Ron Spencer,b9de4fcb-a2a2-4bfd-8a78-7e0054073460
91c380f6-2c41-48b7-9f07-104e8659e397,1148,1.0,0.0693641618497109,12,3,Adanto Vanguard,{1}{W},Creature — Vampire Soldier,"As long as Adanto Vanguard is attacking, it gets +2/+0.
Pay 4 life: Adanto Vanguard gains indestructible until end of turn. (Damage and effects that say ""destroy"" don't destroy it.)",The List,uncommon,W,1,1,,,Anna Steinbauer,9e1bc3e7-2541-4a83-842a-70550a260f5e
f5420901-b5e6-4d54-b3e8-5f45e37f1fab,1240,0.7142857142857143,0.1793893129770992,47,10,Headliner Scarlett,{3}{R},Legendary Creature — Human Warlock,"Haste
When Headliner Scarlett enters, creatures target player controls can't block this turn.
At the beginning of your upkeep, exile the top card of your library face down. You may look at and play that card this turn.",Ravnica: Clue Edition,rare,R,3,3,,,Heonhwa Choe,78e60fbd-fcd3-4a3f-8de2-480cc4431f09
